campaign_id,broadcast_date,air_state,channel,spots,seconds,rating_points_planned,spend_ils,spots_dropped_by_rule,dropped_rule_id,figures_basis,source_file,counted_as_of,counted_as_of_basis,is_demo,note
CMP_D030,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D030,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D030,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D030,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D030,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D030,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D031,2025-04-27,scheduled,רשת 13,1,20,2.6000,3120.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D031,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D031,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D031,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D031,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D031,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D031,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D032,2025-04-27,aired,רשת 13,2,60,8.3000,14940.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D032,2025-04-27,scheduled,רשת 13,1,31,2.6000,4836.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D032,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D032,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D032,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D032,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D032,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D032,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D033,2025-04-27,aired,רשת 13,5,142,25.1000,31860.00,1,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D033,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D033,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D033,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D033,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D033,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D033,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D034,2025-04-27,aired,רשת 13,4,88,19.4000,5148.00,3,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D034,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D034,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D034,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D034,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D034,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D034,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D035,2025-04-27,aired,רשת 13,7,130,35.3000,10680.00,4,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D035,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D035,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D035,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D035,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D035,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D035,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D036,2025-04-27,aired,רשת 13,6,148,30.8000,36552.00,1,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D036,2025-04-27,scheduled,רשת 13,1,34,2.6000,5304.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D036,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D036,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D036,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D036,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D036,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D036,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D037,2025-04-27,aired,רשת 13,8,228,38.2000,33048.00,3,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D037,2025-04-27,scheduled,רשת 13,2,12,5.2000,936.00,1,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D037,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D037,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D037,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D037,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D037,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D037,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D038,2025-04-27,aired,רשת 13,3,58,14.2000,17382.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D038,2025-04-27,scheduled,רשת 13,1,28,2.6000,4368.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D038,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D038,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D038,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D038,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D038,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D038,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D039,2025-04-27,scheduled,רשת 13,1,6,2.6000,936.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D039,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D039,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D039,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D039,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D039,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D039,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D040,2025-04-27,aired,רשת 13,1,20,4.4000,5280.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D040,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D040,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D040,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D040,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D040,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D040,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D041,2025-04-27,aired,רשת 13,2,60,9.1000,16380.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D041,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D041,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D041,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D041,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D041,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D041,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D042,2025-04-27,aired,רשת 13,5,166,23.6000,47430.00,1,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D042,2025-04-27,scheduled,רשת 13,1,45,2.6000,7020.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D042,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D042,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D042,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D042,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D042,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D042,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D043,2025-04-27,aired,רשת 13,2,40,9.1000,10920.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D043,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D043,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D043,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D043,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D043,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D043,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D044,2025-04-27,aired,רשת 13,1,7,5.2000,2184.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D044,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
